hour,day,temperature,rain,availability_percentage,congestion_level
10,3,44.9,1,77.29,0
1,2,29.5,1,79.22,0
17,0,39.2,1,100.0,0
6,1,39.1,0,53.58,1
11,4,42.8,0,71.82,0
1,0,17.5,0,73.33,0
19,1,23.1,1,100.0,0
17,2,38.0,0,100.0,0
5,3,31.9,1,49.02,1
23,4,31.8,1,97.3,0
9,2,20.0,0,53.66,1
19,6,23.4,1,100.0,0
14,1,30.6,1,97.05,0
4,4,23.3,0,56.84,1
19,0,21.3,0,100.0,0
2,6,17.6,1,70.09,0
4,6,19.7,0,54.5,1
7,5,38.1,1,52.84,1
7,3,36.6,0,46.08,1
7,6,16.4,1,61.85,1
11,1,21.1,1,82.29,0
23,3,31.8,1,89.99,0
22,4,24.7,0,96.79,0
7,5,39.7,0,50.77,1
10,2,38.5,1,56.21,1
13,3,41.7,0,86.45,0
7,0,31.9,0,47.25,1
23,1,25.6,0,75.78,0
9,0,33.2,1,60.87,1
6,3,17.7,0,48.66,1
16,5,15.3,0,100.0,0
3,2,15.5,0,65.47,0
12,2,27.2,1,90.08,0
3,0,21.8,1,72.68,0
4,4,19.7,1,68.86,0
21,4,33.5,0,94.99,0
3,5,44.9,1,65.38,0
17,2,20.3,0,100.0,0
5,0,31.4,0,55.89,1
23,0,18.6,1,99.04,0
23,0,43.0,0,84.71,0
22,3,23.8,1,97.44,0
21,5,41.4,0,100.0,0
1,4,23.5,0,69.15,0
22,4,39.2,0,92.13,0
10,3,21.3,0,67.96,0
13,1,23.8,0,81.14,0
4,3,20.8,1,62.53,1
5,5,22.9,1,52.67,1
9,0,40.0,1,67.98,0
7,3,34.2,1,68.29,0
13,0,27.2,0,84.94,0
23,5,44.1,0,81.56,0
2,6,28.9,1,71.15,0
11,5,44.1,1,62.7,1
15,2,20.9,0,100.0,0
22,0,42.1,1,94.76,0
16,4,15.4,0,100.0,0
0,3,31.4,0,83.04,0
22,6,27.7,1,100.0,0
9,5,30.8,0,59.38,1
22,0,31.6,0,98.74,0
9,6,26.7,1,64.16,1
20,1,44.9,1,100.0,0
23,2,44.3,0,89.6,0
1,1,43.9,1,70.15,0
8,5,44.4,0,47.05,1
21,1,38.8,1,100.0,0
12,1,44.7,0,69.07,0
15,2,41.8,0,98.88,0
17,2,27.5,0,100.0,0
18,2,38.5,0,100.0,0
11,6,42.4,0,72.23,0
7,2,36.4,0,54.47,1
16,1,27.7,0,100.0,0
14,4,17.0,0,100.0,0
9,4,39.3,0,55.04,1
14,2,43.6,1,100.0,0
14,6,25.9,0,96.75,0
22,3,19.6,1,100.0,0
6,0,24.8,1,57.37,1
12,5,32.5,1,80.42,0
16,6,24.5,0,100.0,0
8,3,33.3,0,51.37,1
7,5,44.0,1,58.31,1
19,3,35.1,0,100.0,0
20,3,25.9,0,98.83,0
17,4,43.1,0,100.0,0
12,0,32.0,0,77.79,0
15,3,18.9,0,98.83,0
8,2,30.0,0,53.85,1
11,5,34.6,1,77.18,0
11,6,40.1,1,80.33,0
5,4,43.1,1,42.83,1
18,5,24.5,1,100.0,0
6,2,19.7,1,66.31,0
2,2,17.2,0,76.81,0
15,3,37.2,0,99.53,0
17,2,38.9,0,100.0,0
15,0,27.3,1,100.0,0
22,2,26.9,1,96.01,0
6,3,43.6,0,43.7,1
3,5,42.5,1,60.43,1
7,2,22.0,0,55.78,1
12,4,38.4,0,81.74,0
12,6,33.7,0,78.34,0
16,4,19.6,1,100.0,0
16,4,25.7,1,100.0,0
4,5,20.3,0,55.21,1
5,1,23.9,0,56.36,1
18,6,33.5,1,100.0,0
12,4,26.3,1,88.46,0
13,4,26.8,1,100.0,0
21,1,31.2,1,100.0,0
3,5,17.6,0,69.67,0
6,6,37.2,0,51.32,1
7,4,27.1,1,61.28,1
12,3,29.4,1,88.52,0
5,5,44.2,1,48.58,1
5,6,25.3,1,50.91,1
23,4,34.4,0,88.8,0
20,4,26.8,1,100.0,0
2,1,41.8,1,59.49,1
2,6,40.4,0,59.61,1
12,3,22.2,1,82.06,0
21,5,35.8,0,100.0,0
1,2,17.0,0,80.36,0
15,0,43.9,0,92.15,0
21,3,25.5,1,100.0,0
5,2,40.0,0,42.24,1
7,3,24.6,1,48.57,1
22,6,34.0,1,95.31,0
7,2,44.5,0,45.92,1
5,6,41.3,0,49.54,1
13,2,19.8,0,95.17,0
2,3,31.4,1,67.78,0
9,1,25.5,1,68.52,0
2,3,28.0,0,57.6,1
11,6,25.1,1,86.05,0
16,3,25.1,0,99.64,0
4,2,31.3,1,56.17,1
19,0,20.8,1,100.0,0
8,2,31.1,1,51.5,1
20,4,23.4,1,100.0,0
19,3,23.7,0,100.0,0
6,5,37.2,0,38.78,1
21,3,15.9,0,93.99,0
3,1,26.4,1,60.48,1
12,6,27.2,1,84.66,0
12,5,29.6,0,83.97,0
9,2,35.1,0,54.87,1
17,1,26.1,0,100.0,0
16,3,21.4,1,100.0,0
19,2,41.5,0,100.0,0
19,2,44.4,0,100.0,0
12,4,15.6,0,78.63,0
16,4,31.4,0,100.0,0
21,0,25.3,0,100.0,0
3,4,23.3,0,56.51,1
0,6,25.1,0,83.6,0
0,5,34.2,0,76.96,0
14,2,20.7,0,95.5,0
12,4,42.4,1,88.83,0
16,0,29.0,0,100.0,0
23,3,24.8,0,91.78,0
7,5,38.0,0,52.31,1
17,4,15.5,1,100.0,0
12,2,28.0,1,87.4,0
22,3,25.7,0,100.0,0
13,6,25.1,1,89.53,0
7,2,25.1,1,58.23,1
7,3,15.9,0,53.69,1
14,6,19.6,1,100.0,0
12,6,19.3,1,84.73,0
6,5,44.7,0,37.49,1
4,2,15.7,0,62.32,1
16,4,20.0,1,100.0,0
15,4,44.2,0,100.0,0
22,0,33.8,0,98.18,0
1,3,28.5,0,73.95,0
21,0,17.4,1,100.0,0
17,1,35.1,0,100.0,0
16,4,19.1,1,100.0,0
6,3,35.1,1,50.22,1
12,5,44.4,0,67.41,0
17,0,31.0,1,100.0,0
13,5,21.4,0,88.94,0
17,5,33.8,0,100.0,0
12,5,30.4,0,83.58,0
10,0,31.0,0,54.54,1
20,1,29.3,0,100.0,0
20,6,35.2,1,100.0,0
15,6,32.2,1,100.0,0
22,0,44.6,0,82.23,0
16,6,39.8,1,100.0,0
7,2,22.9,1,60.2,1
18,6,36.8,1,100.0,0
19,4,21.4,1,100.0,0
14,0,38.5,0,89.94,0
8,6,19.4,0,48.33,1
19,0,29.2,0,100.0,0
9,1,38.7,1,66.39,0
11,2,23.4,1,77.23,0
20,0,40.1,0,97.48,0
22,4,34.3,0,94.55,0
19,6,26.9,1,100.0,0
0,4,27.7,0,78.41,0
19,6,42.8,1,100.0,0
8,0,21.5,0,57.1,1
21,5,35.8,0,100.0,0
14,6,36.2,1,100.0,0
0,5,42.7,0,66.56,0
11,2,36.4,0,78.07,0
2,4,32.5,0,68.0,0
10,5,42.1,0,62.9,1
1,4,39.9,0,71.4,0
15,6,36.5,0,100.0,0
8,6,16.0,1,65.17,0
14,2,26.2,1,96.33,0
11,6,34.0,1,78.59,0
0,2,30.7,1,85.61,0
12,5,24.6,1,88.72,0
13,6,19.3,0,87.79,0
7,0,31.6,0,56.0,1
7,3,23.6,1,55.14,1
11,1,22.0,0,74.4,0
0,3,27.0,0,78.37,0
10,3,38.6,0,57.44,1
7,4,29.6,0,54.71,1
9,2,21.5,0,58.83,1
18,4,18.5,1,100.0,0
10,5,30.0,1,63.06,1
6,1,38.8,0,38.26,1
10,5,34.6,1,77.28,0
16,0,22.0,1,100.0,0
0,1,28.1,1,82.55,0
20,4,40.7,1,100.0,0
20,6,20.3,0,100.0,0
7,6,31.0,1,59.07,1
22,4,25.7,0,90.89,0
23,5,18.7,1,90.26,0
5,4,16.5,1,60.18,1
21,4,31.7,0,100.0,0
17,3,15.6,0,100.0,0
5,0,18.1,1,53.07,1
4,6,25.4,1,66.68,0
12,3,16.3,0,81.79,0
18,4,27.0,1,100.0,0
21,2,18.9,0,100.0,0
7,3,25.5,0,63.58,1
8,4,38.7,0,53.04,1
16,6,33.8,1,100.0,0
2,4,28.4,0,59.8,1
18,0,17.8,0,100.0,0
10,5,33.6,1,73.2,0
23,1,19.9,0,86.0,0
16,3,17.3,1,100.0,0
20,3,34.9,1,100.0,0
18,3,42.4,0,100.0,0
1,4,28.8,1,84.71,0
7,0,16.2,1,60.25,1
18,4,41.4,1,100.0,0
6,4,17.0,0,58.78,1
16,5,41.0,0,100.0,0
5,2,26.8,0,55.29,1
18,0,26.0,1,100.0,0
23,3,31.3,0,93.71,0
5,1,43.7,0,53.59,1
1,3,42.0,1,76.32,0
5,4,29.1,0,53.18,1
22,0,35.9,1,100.0,0
4,6,32.4,0,46.14,1
18,0,35.8,1,100.0,0
19,0,39.9,1,100.0,0
3,2,16.0,1,64.12,1
21,3,24.8,1,100.0,0
16,2,43.8,0,100.0,0
10,6,43.5,1,61.05,1
3,6,15.3,1,71.17,0
12,5,21.0,1,78.17,0
19,1,44.8,1,100.0,0
16,5,29.8,1,100.0,0
8,4,32.2,1,56.75,1
3,2,20.0,0,66.57,0
22,2,41.8,1,92.74,0
13,5,21.9,0,80.07,0
18,4,20.7,1,100.0,0
2,0,21.8,1,68.29,0
13,4,42.6,0,84.0,0
7,3,36.1,1,53.02,1
23,5,38.1,1,91.22,0
0,4,26.3,0,86.97,0
9,0,42.3,0,53.22,1
17,4,38.7,0,100.0,0
15,2,37.5,0,97.34,0
7,1,44.1,1,56.83,1
0,2,26.0,0,81.99,0
11,6,33.3,0,73.83,0
7,1,42.3,0,51.13,1
23,6,38.7,1,80.42,0
15,4,31.9,0,100.0,0
17,3,17.3,1,100.0,0
3,4,34.6,1,59.04,1
5,0,30.8,1,62.23,1
11,4,20.5,1,85.01,0
8,1,41.5,0,49.63,1
14,2,25.3,0,86.06,0
15,3,26.6,1,100.0,0
23,6,35.2,0,81.22,0
11,4,29.7,0,61.36,1
23,4,17.7,0,94.37,0
22,2,26.6,0,100.0,0
13,3,17.8,1,95.94,0
12,5,20.7,0,84.08,0
1,6,15.2,0,83.38,0
2,4,20.4,1,73.76,0
23,4,24.9,0,86.24,0
21,5,31.1,0,89.73,0
9,6,42.6,0,59.09,1
8,1,31.2,1,60.75,1
19,1,36.2,0,100.0,0
7,0,25.7,0,40.06,1
9,2,37.5,1,71.91,0
18,3,33.6,0,100.0,0
2,4,28.8,1,75.82,0
23,6,20.8,1,86.02,0
4,4,24.1,1,56.91,1
2,0,33.6,0,61.19,1
15,6,27.8,0,96.77,0
16,6,41.7,0,98.36,0
14,4,22.0,0,100.0,0
2,2,17.2,0,67.14,0
11,0,32.7,1,87.08,0
8,2,41.6,1,60.82,1
20,0,25.9,1,100.0,0
11,4,34.4,1,74.19,0
14,0,21.9,0,95.49,0
1,1,31.8,1,71.98,0
22,6,38.6,1,100.0,0
17,3,41.0,0,100.0,0
19,4,18.2,1,100.0,0
11,5,25.7,0,71.24,0
22,3,34.2,0,95.93,0
3,4,16.0,0,61.21,1
22,3,35.7,1,96.29,0
15,1,30.8,1,100.0,0
22,3,23.7,1,100.0,0
15,0,39.4,1,100.0,0
0,3,23.7,1,91.28,0
21,4,44.7,1,100.0,0
1,5,39.5,0,73.63,0
2,5,36.2,0,69.02,0
20,2,16.8,1,100.0,0
19,6,42.1,1,100.0,0
16,3,38.7,0,100.0,0
19,5,21.9,0,100.0,0
21,3,26.8,0,100.0,0
20,6,23.1,1,100.0,0
0,5,44.5,1,83.01,0
19,6,40.6,1,100.0,0
5,3,42.9,0,45.8,1
14,4,38.7,1,90.12,0
13,3,28.7,1,91.4,0
19,6,21.2,1,100.0,0
14,4,21.2,1,100.0,0
13,4,19.6,1,86.14,0
20,2,31.4,1,100.0,0
23,5,42.6,0,81.22,0
4,0,44.8,1,57.46,1
5,4,23.6,0,57.01,1
16,6,35.9,0,100.0,0
10,5,32.9,0,73.54,0
15,1,29.7,1,100.0,0
11,3,35.0,1,73.48,0
14,6,26.1,1,99.4,0
22,1,43.3,1,95.62,0
3,6,36.2,0,55.18,1
17,3,37.6,1,100.0,0
20,2,22.3,0,100.0,0
2,6,20.1,1,79.89,0
21,4,26.8,1,100.0,0
7,0,38.0,0,55.39,1
22,4,43.2,0,85.13,0
2,3,27.8,0,59.75,1
7,6,38.2,1,58.95,1
17,0,29.1,0,100.0,0
9,4,23.9,0,55.65,1
19,0,37.2,0,100.0,0
16,3,38.9,1,100.0,0
7,2,21.1,0,53.6,1
22,2,24.2,0,94.05,0
10,6,29.8,1,73.84,0
4,4,20.6,0,57.97,1
12,1,42.9,0,80.7,0
20,3,32.7,0,99.16,0
22,4,18.6,1,100.0,0
4,4,20.5,0,57.32,1
23,2,43.6,0,79.93,0
12,6,37.1,0,72.68,0
5,0,37.0,0,48.48,1
4,3,17.2,0,56.41,1
8,0,41.9,0,56.36,1
15,5,28.3,0,100.0,0
1,5,34.8,1,72.37,0
0,3,43.8,1,79.58,0
7,6,18.0,1,62.36,1
18,1,29.5,0,100.0,0
10,5,16.5,1,80.0,0
11,2,30.0,0,71.92,0
11,1,22.6,0,75.26,0
6,4,42.3,0,37.4,1
12,5,27.0,1,80.36,0
7,2,34.0,1,59.37,1
21,4,40.8,0,92.51,0
8,1,44.5,0,41.29,1
6,3,30.1,1,58.81,1
20,4,28.7,1,100.0,0
23,0,17.3,1,92.61,0
14,3,15.4,1,96.99,0
1,3,33.3,1,68.9,0
22,1,17.0,1,100.0,0
19,1,26.4,1,100.0,0
11,2,15.1,0,82.92,0
0,2,33.5,0,78.3,0
22,0,27.8,1,99.07,0
21,3,18.8,1,100.0,0
7,6,23.9,0,41.59,1
4,0,32.1,1,55.94,1
14,0,34.7,0,96.76,0
0,6,28.9,0,80.77,0
0,6,39.1,1,86.14,0
9,6,18.4,0,67.68,0
21,1,17.5,1,100.0,0
9,0,16.3,1,64.64,1
20,0,31.1,0,100.0,0
14,4,36.2,0,93.67,0
16,6,18.9,0,100.0,0
21,6,34.2,1,100.0,0
5,2,29.3,1,52.27,1
2,2,44.6,1,61.96,1
12,3,36.5,1,79.06,0
15,2,34.7,1,98.15,0
7,5,32.1,1,54.28,1
14,3,44.9,1,96.43,0
16,6,44.4,0,96.44,0
16,4,31.1,1,100.0,0
21,2,28.7,0,98.63,0
12,4,28.9,0,79.96,0
16,2,27.9,1,100.0,0
5,2,30.9,0,51.17,1
16,4,23.2,0,100.0,0
15,0,42.8,0,100.0,0
13,0,29.7,1,90.32,0
12,0,40.3,0,79.99,0
5,5,29.3,1,53.59,1
2,0,36.5,1,71.96,0
13,2,25.1,1,89.71,0
13,6,33.7,0,84.97,0
14,1,30.0,0,92.21,0
7,4,26.0,1,52.0,1
14,6,41.4,1,85.93,0
21,1,18.4,1,100.0,0
12,6,29.6,0,76.93,0
16,5,20.8,0,100.0,0
20,1,40.8,0,100.0,0
23,3,22.6,0,82.65,0
2,0,34.0,0,61.83,1
5,5,20.0,0,45.1,1
4,6,27.1,0,52.58,1
21,2,42.0,1,100.0,0
16,0,20.0,0,100.0,0
22,0,34.9,1,92.79,0
1,1,21.1,0,72.44,0
14,3,27.5,1,100.0,0
4,0,31.2,0,51.41,1
19,6,32.3,0,100.0,0
5,6,33.1,0,40.97,1
5,4,34.2,1,52.74,1
17,4,23.2,0,100.0,0
17,0,27.0,0,100.0,0
3,1,16.1,1,73.44,0
16,1,38.1,0,100.0,0
13,2,40.1,0,84.79,0
13,5,21.0,1,82.27,0
12,5,21.0,0,89.61,0
6,5,16.3,1,51.84,1
11,3,44.1,1,84.56,0
22,1,39.2,1,93.4,0
14,2,25.8,0,92.63,0
18,4,29.5,0,100.0,0
10,6,23.8,1,71.94,0
14,5,32.9,1,92.27,0
11,4,36.5,0,65.86,0
2,4,28.4,0,70.15,0
16,0,41.2,0,100.0,0
2,3,30.5,1,64.32,1
18,2,19.3,0,100.0,0
19,3,33.7,1,100.0,0
3,0,28.9,1,66.64,0
2,2,43.1,0,56.59,1
15,2,26.8,0,100.0,0
11,1,27.1,1,77.44,0
7,3,34.5,1,52.2,1
23,3,30.8,0,87.34,0
16,1,26.2,1,100.0,0
6,4,44.7,0,45.12,1
10,0,24.1,0,68.21,0
17,3,23.3,1,100.0,0
0,1,40.9,1,82.19,0
2,6,15.1,0,75.56,0
3,2,21.0,1,70.64,0
12,5,32.7,1,77.39,0
5,6,19.9,0,56.8,1
13,1,44.6,1,96.45,0
4,5,28.9,0,53.18,1
15,4,32.9,1,100.0,0
14,0,19.8,0,84.23,0
14,5,23.7,1,97.06,0
3,4,33.4,1,74.73,0
7,5,31.5,1,59.39,1
15,2,38.5,1,100.0,0
15,2,23.1,1,100.0,0
3,2,34.6,1,56.85,1
12,2,23.7,1,93.23,0
12,1,32.6,1,79.93,0
1,2,33.2,0,71.76,0
2,6,18.7,1,65.28,0
21,2,31.5,1,100.0,0
7,6,15.4,1,67.03,0
23,1,30.0,1,90.2,0
14,2,35.9,1,100.0,0
10,4,17.2,0,66.41,0
8,4,43.2,0,52.22,1
6,3,28.8,1,59.1,1
12,4,43.2,1,77.66,0
1,0,18.2,1,76.44,0
7,0,43.5,1,49.96,1
6,0,18.3,0,51.4,1
23,1,28.8,1,82.99,0
11,4,43.1,0,69.97,0
18,6,22.0,1,100.0,0
6,0,16.0,0,45.2,1
9,3,38.8,0,60.34,1
15,1,32.9,0,98.35,0
2,3,30.4,1,71.52,0
9,4,16.0,1,66.74,0
5,2,34.6,1,56.27,1
17,3,20.1,1,100.0,0
17,2,42.9,1,100.0,0
4,1,35.6,0,52.36,1
20,3,36.2,0,100.0,0
6,3,22.0,0,59.53,1
1,5,41.4,1,73.4,0
10,1,31.1,0,63.34,1
12,1,40.7,1,84.6,0
22,0,23.1,0,86.76,0
4,4,37.7,1,52.35,1
5,3,32.2,0,45.81,1
23,3,16.5,1,99.59,0
13,6,27.2,0,89.37,0
11,1,20.5,0,81.42,0
3,1,25.8,0,66.09,0
22,4,26.5,1,91.24,0
5,1,29.2,0,42.82,1
9,2,33.0,0,58.08,1
17,2,32.1,0,100.0,0
14,5,16.2,1,94.29,0
7,2,37.5,0,45.08,1
8,2,43.5,1,44.55,1
4,4,25.5,0,50.24,1
9,3,20.4,0,65.23,0
19,2,31.2,1,100.0,0
5,5,36.1,1,61.67,1
15,1,35.4,0,96.76,0
23,2,33.4,1,94.52,0
2,5,19.4,1,70.54,0
9,4,40.1,1,59.67,1
10,6,27.8,0,63.71,1
10,6,21.6,0,70.29,0
16,6,17.6,0,100.0,0
3,1,27.5,1,74.84,0
3,5,33.5,1,62.8,1
16,2,35.0,1,100.0,0
8,3,43.9,1,49.72,1
18,1,19.6,0,100.0,0
4,1,44.6,1,54.77,1
21,6,34.6,0,86.51,0
23,3,28.6,1,88.83,0
5,6,41.6,0,37.16,1
2,1,35.8,0,59.56,1
21,2,25.5,1,100.0,0
0,6,41.5,1,80.05,0
19,6,35.0,1,100.0,0
21,6,36.0,0,87.69,0
15,1,41.9,1,100.0,0
22,2,28.5,0,96.69,0
10,3,34.7,1,62.26,1
12,0,37.3,0,77.67,0
9,3,28.6,1,75.16,0
2,2,17.5,0,76.08,0
8,4,38.1,0,59.96,1
11,6,16.4,0,75.24,0
22,3,36.5,1,100.0,0
13,4,42.3,0,90.62,0
0,4,25.4,1,81.16,0
17,2,18.1,0,100.0,0
16,2,22.0,1,100.0,0
8,6,31.9,1,55.09,1
8,0,43.3,0,50.5,1
22,5,30.4,0,100.0,0
9,1,18.4,1,66.98,0
18,3,33.8,0,100.0,0
14,2,37.0,1,95.55,0
4,3,26.8,1,54.5,1
14,5,36.6,1,92.01,0
19,5,24.7,1,100.0,0
22,6,38.7,1,99.59,0
1,4,25.2,1,69.88,0
12,6,22.7,1,96.83,0
23,1,41.4,1,94.69,0
15,0,31.5,1,100.0,0
14,3,23.6,0,100.0,0
9,1,43.1,1,56.63,1
13,0,35.7,1,83.67,0
9,3,21.6,1,68.35,0
13,1,33.4,0,91.95,0
22,2,41.1,0,89.2,0
8,3,35.9,0,47.53,1
13,1,22.3,0,87.35,0
2,5,34.5,0,66.07,0
19,0,33.6,0,100.0,0
15,1,39.6,1,100.0,0
1,2,20.3,0,77.36,0
9,6,36.0,0,52.82,1
2,3,15.8,0,67.77,0
10,3,35.9,0,58.0,1
10,3,43.8,0,66.39,0
20,2,20.2,1,100.0,0
20,0,24.3,1,100.0,0
21,3,32.5,0,100.0,0
12,0,37.0,1,90.88,0
6,1,25.3,0,65.68,0
22,5,34.9,1,91.82,0
16,5,42.0,1,100.0,0
1,0,36.8,0,70.08,0
11,0,36.3,0,69.09,0
9,5,26.5,0,58.43,1
17,3,42.3,1,100.0,0
21,4,23.3,1,100.0,0
10,4,21.2,0,57.25,1
15,2,25.9,0,100.0,0
16,6,34.5,1,100.0,0
18,5,40.9,0,100.0,0
17,5,19.0,1,100.0,0
2,2,39.4,1,64.03,1
20,4,39.4,0,100.0,0
15,1,32.6,1,100.0,0
5,3,37.8,1,53.52,1
11,3,20.5,1,83.21,0
10,1,20.1,1,77.62,0
14,1,40.9,0,88.94,0
14,4,29.9,1,93.19,0
15,2,22.4,0,98.49,0
9,1,35.7,1,68.99,0
11,2,41.8,0,69.05,0
12,6,34.0,1,77.56,0
3,0,25.4,1,60.49,1
6,3,29.5,0,55.97,1
21,4,37.6,1,100.0,0
1,3,17.0,0,67.75,0
14,4,21.5,1,97.03,0
7,0,28.9,0,57.12,1
6,3,33.1,0,46.22,1
14,0,25.2,1,100.0,0
22,4,24.0,1,100.0,0
13,1,16.2,1,100.0,0
7,6,16.0,1,62.72,1
11,3,23.4,1,84.39,0
12,0,30.9,1,84.45,0
10,5,31.7,1,69.34,0
16,3,29.8,1,100.0,0
16,3,27.3,1,100.0,0
23,3,22.6,0,83.65,0
3,2,27.0,0,59.71,1
20,0,19.2,0,100.0,0
7,0,18.5,1,55.14,1
4,3,24.0,0,43.05,1
15,1,44.9,1,97.84,0
3,3,24.8,1,61.75,1
21,2,43.1,1,100.0,0
14,4,26.8,1,100.0,0
11,2,28.2,0,72.52,0
4,1,38.9,0,55.99,1
22,3,17.8,0,100.0,0
15,0,20.5,1,100.0,0
13,6,44.2,1,83.97,0
9,5,30.2,0,52.82,1
6,3,16.3,1,58.52,1
12,1,16.4,0,78.86,0
19,0,42.2,0,100.0,0
4,2,41.2,0,45.91,1
2,4,28.8,1,64.28,1
14,4,19.9,0,99.81,0
3,6,39.9,1,70.14,0
14,3,24.7,0,95.33,0
13,2,27.6,1,94.88,0
19,6,35.5,1,100.0,0
18,5,25.6,0,100.0,0
12,5,33.9,1,90.99,0
9,6,41.6,1,58.94,1
20,1,38.9,1,92.11,0
4,4,26.4,0,50.7,1
22,2,23.6,1,100.0,0
19,3,23.6,0,100.0,0
19,0,25.5,0,100.0,0
5,3,29.8,1,53.53,1
3,3,27.5,0,59.97,1
1,2,19.0,0,85.81,0
21,4,19.9,0,100.0,0
15,2,25.3,0,100.0,0
17,0,31.9,0,100.0,0
4,6,32.8,1,54.83,1
21,2,29.6,1,100.0,0
3,1,37.2,0,44.46,1
12,3,37.1,0,77.79,0
18,4,27.8,1,100.0,0
22,5,18.7,1,100.0,0
1,0,30.9,1,80.15,0
12,5,26.4,0,84.69,0
10,3,19.1,0,69.74,0
21,2,44.5,1,100.0,0
3,5,26.1,0,57.16,1
21,1,33.8,1,100.0,0
19,2,29.7,1,100.0,0
19,3,19.3,0,100.0,0
14,5,16.7,1,100.0,0
3,6,33.8,1,63.75,1
8,0,22.4,1,65.71,0
6,5,22.3,1,64.84,1
18,6,43.7,1,100.0,0
18,6,28.9,0,100.0,0
5,5,15.9,1,47.34,1
5,4,25.2,0,48.12,1
19,5,32.5,0,100.0,0
14,3,24.9,1,99.52,0
14,6,15.8,1,100.0,0
19,0,28.3,1,100.0,0
8,3,18.2,0,52.4,1
3,1,33.6,0,60.34,1
17,2,33.6,0,98.95,0
17,5,16.1,1,100.0,0
4,4,23.7,1,61.07,1
19,0,27.4,1,100.0,0
22,4,31.5,1,94.9,0
10,4,23.9,1,77.09,0
4,4,23.6,0,42.27,1
21,5,44.5,0,96.88,0
3,0,16.3,0,64.44,1
11,0,44.7,1,67.89,0
1,6,16.4,1,74.76,0
12,4,23.7,0,82.54,0
9,6,29.8,1,63.67,1
8,6,19.3,0,53.17,1
9,2,19.0,1,65.63,0
6,5,22.7,1,54.18,1
3,5,44.2,1,65.78,0
18,3,26.4,1,100.0,0
9,6,32.0,0,59.16,1
2,5,36.1,1,77.6,0
20,4,37.3,0,100.0,0
18,1,35.6,0,100.0,0
20,4,25.1,0,100.0,0
1,0,18.4,0,74.95,0
19,5,23.5,0,100.0,0
9,5,21.3,1,57.47,1
1,3,19.1,0,79.2,0
1,6,15.7,0,71.68,0
23,1,43.1,0,100.0,0
16,5,42.6,0,97.98,0
15,3,16.5,0,100.0,0
15,3,20.2,1,100.0,0
13,1,19.2,0,95.0,0
6,4,23.4,1,65.95,0
20,4,21.1,0,100.0,0
10,4,43.4,1,71.79,0
23,2,17.5,1,95.69,0
0,6,21.4,1,90.32,0
10,6,17.4,1,72.71,0
22,4,44.4,1,100.0,0
20,1,42.6,1,100.0,0
3,2,36.5,1,55.89,1
6,6,27.8,0,57.05,1
14,4,20.7,1,98.14,0
17,2,21.6,0,100.0,0
11,1,28.3,0,80.95,0
16,4,38.0,0,98.76,0
0,0,22.9,1,81.01,0
10,5,24.3,0,64.23,1
0,1,33.0,1,89.94,0
14,3,22.1,1,100.0,0
20,3,32.5,1,100.0,0
9,1,26.6,0,63.41,1
6,3,16.0,0,52.73,1
1,6,27.1,1,78.77,0
9,1,42.6,1,62.74,1
23,0,23.8,1,97.01,0
3,1,24.7,1,73.83,0
11,4,17.0,0,70.13,0
18,4,33.5,0,100.0,0
10,2,40.5,0,57.16,1
7,3,25.6,0,50.32,1
17,5,22.2,0,100.0,0
10,3,43.7,1,63.77,1
10,6,37.4,1,61.07,1
12,1,32.0,0,77.14,0
2,5,24.2,1,73.11,0
11,5,21.6,0,74.08,0
2,3,36.5,1,75.42,0
9,5,30.7,1,63.05,1
16,5,30.6,1,100.0,0
21,4,17.2,0,100.0,0
1,0,30.4,0,71.46,0
16,1,39.7,0,100.0,0
15,3,43.4,1,99.6,0
1,4,18.2,1,74.95,0
21,6,33.9,1,100.0,0
19,6,32.1,1,100.0,0
5,2,41.7,1,53.32,1
9,5,37.5,0,52.08,1
9,5,44.0,0,55.4,1
7,3,43.8,1,55.28,1
0,0,21.8,0,83.48,0
12,0,36.8,1,79.42,0
23,3,30.9,1,92.87,0
8,3,21.4,0,65.1,0
21,4,20.8,1,100.0,0
9,6,17.4,0,68.04,0
14,3,38.9,0,81.13,0
4,6,24.7,0,52.87,1
21,2,40.7,1,100.0,0
15,6,33.2,0,100.0,0
12,4,35.2,1,92.3,0
21,5,23.8,1,100.0,0
19,5,28.7,1,100.0,0
17,6,27.4,1,100.0,0
10,5,22.1,1,65.62,0
8,5,40.0,1,60.5,1
15,1,33.7,1,99.6,0
1,2,16.1,1,77.7,0
1,4,39.6,0,71.33,0
11,4,18.2,0,69.6,0
7,5,27.1,1,63.02,1
8,0,32.1,1,58.39,1
11,4,15.2,0,70.16,0
8,2,34.6,0,60.19,1
9,3,34.8,0,56.03,1
1,2,34.6,0,70.04,0
15,5,19.9,0,100.0,0
19,5,22.7,0,96.59,0
6,1,22.4,1,63.56,1
1,6,43.8,0,68.23,0
0,4,17.0,0,84.66,0
18,6,27.9,0,100.0,0
3,6,41.1,0,53.98,1
23,4,38.1,1,84.73,0
21,4,39.7,1,98.66,0
1,5,44.2,1,77.35,0
13,4,26.6,1,93.72,0
1,0,24.3,1,83.98,0
14,0,15.9,1,100.0,0
11,3,19.5,1,84.82,0
4,4,31.9,1,64.74,1
19,1,19.7,0,100.0,0
